file_name,text_extract,supp_name,supp_vat,date,amount,currency
Denner market (146)," DENNER Schlieren EKZ Lilie Uitikonerstrasse 9 8952 Schlieren 058 999 03 15 Betrag M Bezeichnung 18.95 B Cailler Branches Milc 56x23g B Cailler Napolitains asso 1kg 17.50 Aktion statt 32.50 7.65 # B Secco Bianco by Ri 75cl -3.85 Verbilligung 50% 7.65 # B Secco Bianco by Ri 75cl 3.85 Verbilligung 50% 3.10 # B Denner Riesencerve 3 X 130g -1.55 Verbilligung 50% B Rispentomaten 2.75 0.804 Kg X 3.45 CHF/Kg B Denner Karotten 1kg 1.20 Aktion statt 1.55 2.95 B Bohnen 350g 6.25 B Schweins-Kotelettes dur 500g 58.75 Total CHF 50.00 Bargeld CHF 8.75 Bargeld CHF B MWSt. 2.5% 58.75 1.43 58.75 1.43 Total MWSt: MwSt Nr. CHE-105.904.292 MWST # Rabatt nicht kumulierbar pnuniell Es bediente Stanneb Sie: 191nu abo tim Z. Rexha nebnerlefaneden Besten Dank für Ihren Einkauf! Auf Wiedersehen, Ihr Denner Team. Immer aktuell informiert mit dem Denner Newsletter unter www.denner.ch 16.08.2019 17:11 #:29419 C:31502 6662941999833879",DENNER Schlieren EKZ,CHE-105.904.292,16.08.2019,50.0,CHF
Punto (84), Punto RISTORANTE CAFFE BAR Wallisellenstr. 9 8600 Dübendorf WWW.PUNTO9.CH Rechnung Nr. .1-594 19:01:00 29.03.2018 2x Moretti 0.33 Fr 5.50 Fr 11.00 4x Prosecco 10cl. Fr 8.00 Fr 32.00 1x Ravioli al tartuf Fr 26.00 Fr 26.00 1x Divers. Pasta & R Fr 21.00 Fr 21.00 1x Elios Negroamaro Fr 5.00 Fr 5.00 Total Fr 95.00 Gegeben (Bar) Fr 95.00 MwSt.% Brutto Netto MwSt. 7.7% Fr 95.00 Fr 88.21 Fr 6.79 Bedient von: Service Punto9 Tisch: Tisch 9 Terminal: Hauptkasse Danke für Ihren Besuch! MWST: CHE-208.429.690 orderbird POS iPad Kassensystem,Punto RISTORANTE CAFFE BAR,CHE-208.429.690,29.03.2018,95.0,CHF
Denner market (184)," DENNER EXPRESS Schlieren Freiestrasse 52 8952 Schlieren 058 999 04 11 Betrag M Bezeichnung C D-Toilettenpapier 10x200B1 3.95 B D-Kaps Samba do Brasil 30x5g 6.85 B Mmmh Wurst-Käse Salat 200g 2.95 B Mmmh Hörnlisalat 300g 2.95 B Malburner Pic Geflügel 5 x18 2.95 B Skyr Vanille 150g 2.40 2 X 1.20 B D-Vollmilch hochpast 1L 1.25 B D-Pouletfleischkäse 115g 5.20 4 X 1.30 B D-Magerquark Nature 500g 1.30 B Emmi Griesstöpfli Natur 200g 3.00 2 X 1.50 B Emmi Milchreis Vanille 200g 2.80 2 X 1.40 B Skyr Nature 150g 1.20 Total CHF 36.80 MAESTRO-CH 36.80 B MWSt. 2.5% 32.85 0.80 C MWSt. 7.7% 3.95 0.28 Total MWSt: 36.80 1.08 MwSt Nr. CHE-105.904.292/MWST Es bediente Sie: A. Suljagic Besten Dank für Ihren Einkauf! Auf Wiedersehen, Ihr Denner Team. Immer aktuell informiert mit dem Denner Newsletter unter www.denner.ch 23.10.2020 13:52 #:75730 C:41101 6667573001364313 5117/1101/5696 *****00456097 Buchung Maestro Contactless 400218*00456097/111775/00000000002# Total-EFT CHF: 36.80",DENNER EXPRESS Schlieren,CHE-105.904.292,23.10.2020,36.8,CHF
Coop market (24)," ET coop Für mich und dich. Wallisellen Richti-Shopping Artikel Menge Preis Aktion Total Ruchbrot 500G 1 1.10 1.10 0 Bio Buttergipf.rust 1 0.95 0.95 0 Doppelbuerli 2St 180 2 1.50 3.00 0 Big Silserb.Gipfel 2 1.30 2.60 0 Berliner 2St 130G 1 2.20 2.20 0 MH Choco Croissant 3 1.80 5.40 0 Trutenbrust 0.105 3.05 3.05 0 Apfel Golden 0.697 2.65 2.65 0 Grapefruit rot 1.214 4.25 4.25 0 Kiwi grün 4 0.70 2.80 0 TOTAL CHF 28.00 BAR 28.00 COOP GENOSSENSCHAFT, CHE-116.311.185 MWST GR MWST% TOTAL MWST 0 2.50 28.00 0.68 Anzahl gekaufter Artikel 17 SUPERCARD NR.: 2501******6557 ALTER PUNKTESTAND SALDO 4707 SUB-/TOTAL EXCL.* 28.00 28 SUPERPUNKTE AUS EINKAUF 28 NEVER PUNKTESTAND sib SALDO 4735 Erhalten physische Sannelmarken Kräutergarten 2 Kappa Trophy 2 ES BEDIENTE SIE Frau Ferati Dankão für Ihre chauf 9 900020956830032000028004954 4 30.03.20 08:38 09568 00370942 002 0004954",COOP GENOSSENSCHAFT,CHE-116.311.185,30.03.2020,28.0,CHF
Socar (122)," SOCAR migrolino SOCAR Dübendorf Ringstr. 17 8600 Duebendorf SOCAR Energy Switzerland GmbH,Zürich TEL 079/463'66'28 StNr: 150024 Kasse 3 Bed. 35 Dat. 08.01.2019 11:24 Beleg Nr. 3187 FL BELEG KOPIE SEE DIESEL SAULEN NR 2 79,68 4 46,06 LITER* 1,730 CHF/LITER TOTAL CHF 79,68 Buchung AMERICAN EXPRESS XXXXXXXXXXX8052 08.01.2019 11:24:11 Trm-Id: 21401543 Act-Id: 538 AID: A000000025010402 Trx. Seq-Cnt: 655206 STAN: 168224 Aut-Id: 72 PANEnc: B030AC1FD879CBDEB8A3F59AE3466842 Total-EFT CHF 79.68 MWSTKL MWST% MWST + Netto = Brutto MWSt4 7,7% 5,70 73,98 79,68 RECHNUNG CHE-106.847.076 MWST INFO ZU CUMULUS CARD STATIONSNUMMER 0003 KUNDE 2099369680617 TRANSAKTIONSNUMMER 2564 Auf Wiedersehen Gute Fahrt Einen schönen Tag",SOCAR Energy Switzerland GmbH,CHE-106.847.076,08.01.2019,79.68,CHF
Lidl (20), LIDE Lidl lohnt sich. www.darum-lidl.ch Kostenlose Kundenhotline: 0800 857 000 www.lidl.ch/kontakt CHF Calif. Walnusskerhhälfte 2.95 A Champignons braun 1.99 A Hokkaido Kürbis 2.44 A 0.876 kg X 2.79 CHF/kg Butternut Kürbis 2.97 A 1.066 kg X 2.79 CHF/kg Dein Lidl Preis 10.35 Karte 10.35 *** Kundenbeleg *** Buchung Maestro Kontaktlos XXXXXXXXXXXXXXXX0117 30.10.2020 18:45:41 Trm-Id: 32182224 AID: A0000000043060 Trx. Seq-Cnt: 70151 Auth. Code: 749474 70C6562EDD88BD2CCD8FA8803CA8A22A 01 Total-EFT CHF : 10.35 A 2.5 % MwSt von 10.35 0.25 0326 002073/01 30.10.20 18:45 MWST.Nr.:CHE-116.347.467 MWST,Lidl,CHE-116.347.467,30.10.2020,10.35,CHF
Punto (136), Punto RISTORANTE CAFFE BAR Wallisellenstr. 9 8600 Dübendorf WWW.PUNTO9.CH Rechnung Nr 1-4659 20:57:39 21.02.2019 1x Acqua Panna Fr 5.00 Fr 5.00 2x Insalata Verde Fr 8.00 Fr 16.00 1x Cappelletti al Br Fr 23.00 Fr 23.00 1x Gnocchetti Punto Fr 19.50 Fr 19.50 2x Elios Negroamaro Fr 5.00 Fr 10.00 Total Fr 73.50 Gegeben (Bar) Fr 73.50 MwSt.% Brutto Netto MwSt. 7.7% Fr 73.50 Fr 68.25 Fr 5.25 Bedient von: Service Punto9 Tisch: Tisch 5 Terminal: Hauptkasse Danke für Ihren Besuch! MWST: CHE-208.429.690 orderbird POS iPad Kassensystem,Punto RISTORANTE CAFFE BAR,CHE-208.429.690,21.02.2019,73.5,CHF
Punto (127), Punto RISTORANTE CAFFE BAR Wallisellenstr. 9 8600 Dübendorf WWW.PUNTO9.CH Rechnung Nr.1-5112 21:53:46 29.03.2019 2x Filetto di Manzo Fr 48.00 Fr 96.00 1x Cappelletti al Br Fr 23.00 Fr 23.00 1x Amarone Classico Fr 58.00 Fr 58.00 2x Dai - Dai Fr 5.00 Fr 10.00 1x Tortino cioccolat Fr 9.00 Fr 9.00 3x Espresso Fr 2.80 Fr 8.40 3x di Amarone Fr 8.00 Fr 24.00 Total Fr 228.40 Gegeben (Bar) Fr 228.40 MwSt.% Brutto Netto MwSt. 7.7% Fr 228.40 Fr 212.07 Fr 16.33 Bedient von: Service Punto9 Tisch: Tisch 4 Terminal: Hauptkasse Danke für Ihren Besuch! MWST: CHE-208.429.690 orderbird POS iPad Kassensystem,Punto RISTORANTE CAFFE BAR,CHE-208.429.690,29.03.2019,228.4,CHF
Migros market (126), MIGROS GENOSSENSCHAFT MIGROS ZORICH MM DOBENDORF TEL. 044 801 66 --- UNSERE OEFFNUNGSZEITEN MO-SA: 08:00-20:00 CHF Frische Backhefe 0.25 1 Krautstiel 4.30 1 Krautstiel 4.90 1 Krautstiel 5.15 1 Krautstiel 5.10 1 Krustenkranz 2.90 1 TOTAL 22.60 POSTFINANCE CARD 22.60 Buchung PostFinance Card Contactless XXXX9420 07.05.2020 11:01 #31425732/1108/A0000001110101*00236067/4 606430771/22kvCD/00000000004/E0B32A4CD89 1F4B7D21B12A4B0832268/2# Total-EFT CHF: 22.60 MWST-NUMMER: CHE-105.970.604 MWST GR MWST% TOTAL MWST 1 2.50 22.60 0.55 ANZAHL SACHETS FÜR DIESEN EINKAUF 1 FAMIGROS-MITGLIEDER: +1 STICKER BESTEN DANK FÜR IHREN EINKAUF! 3040591907110100002260 ART 00006 TRANSAKTION: 05919 BEDIEN. KNR KST. DATUM ZEIT 0000992 304 150054 07.05.2020 11:01,MIGROS GENOSSENSCHAFT MIGROS ZORICH MM DOBENDORF,CHE-105.970.604,07.05.2020,22.6,CHF
Punto (139), Punto RISTORANTE CAFFE BAR Wallisellenstr. 9 8600 Dübendorf WWW.PUNTO9.CH Rechnung Nr.1-4281 20:43:07 23.01.2019 2x San Pellegrino Wa Fr 5.00 Fr 10.00 2x Rivella Blau Fr 4.80 Fr 9.60 1x Prosseco mit Holu Fr 8.50 Fr 8.50 2x Insalata Verde Fr 8.00 Fr 16.00 1x Spaghetti alla Ca Fr 21.00 Fr 21.00 1x Pizzoccheri alla Fr 21.00 Fr 21.00 1x Divers. Pasta & R Fr 15.00 Fr 15.00 1x Ossobuco di Vitel Fr 36.00 Fr 36.00 2x Col Reale Bianco Fr 6.00 Fr 12.00 2x Tortino cioccolat Fr 9.00 Fr 18.00 1x Tiramisu Fr 9.00 Fr 9.00 4x Cappuccino Fr 4.00 Fr 16.00 1x Latte Macchiato Fr 4.50 Fr 4.50 1x Sambuca Molinari Fr 7.00 Fr 7.00 Total Fr 203.60 Gegeben (Bar) Fr 203.60 MwSt.% Brutto Netto MwSt. 7.7% Fr 203.60 Fr 189.04 Fr 14.56 Bedient von: Service Punto9 Tisch: Tisch 1 Terminal: Hauptkasse Danke für Ihren Besuch! MWST: CHE-208.429.690 orderbird POS iPad Kassensystem,Punto RISTORANTE CAFFE BAR,CHE-208.429.690,23.01.2019,203.6,CHF
Socar," SOCAR migrolino SOCAR Dübendorf Ringstr. 17 8600 Duebendorf SOCAR Energy Switzerland GmbH,Zürich EL 079/463'66'28 StNr: 150024 Kasse 3 Bed. 2 Dat. 04.02.2018 14:17 Beleg Nr. 6597 WUNDER-BAUM ERDBEER 2,50 4 CARWASH - PLATIN 25,00 4 TOTAL CHF 27,50 Buchung Maestro-CH XXXXXXXXXXXXXXX0438 04.02.2018 14:17:07 Trm-Id: 21401543 Act-Id: 1211 AID: A0000000043060 STAN: 98980 PANEnc: E568A0BFA7CF64760B4994771A90EB57 Total-EFT CHF 27.50 MWSTKL MWST% MWST + Netto = Brutto MWSt4 7,7% 1,97 25,53 27,50 RECHNUNG CHE-106.847.076 MWST Auf Wiedersehen Gute Fahrt Einen schönen Tag",SOCAR Energy Switzerland GmbH,CHE-106.847.076,04.02.2018,27.5,CHF
Avia (3), AV/A AVIA Willkommen bei AVIA Shop Neuenhof Zürcherstrasse 104 5432 Neuenhof RECHNUNG 587630# AVIA SUPER 365 SAE 1 14.00 C SUMME CHF BAR 14.00 Wechselgeld 50.00 -36.00 Netto MwSt 7.70% Brutto 13.00 1.00 14.00 C CHE-102.337.830 MWST (C) A. H. Meyer & Cie AG Badenerstrasse 329 8040 Zürich $$$$$$$$$$$$$ BETRäGE IN EUR SUMME EUR 13.33 EUR 7.70% 12.38 0.95 13.33 C Besten Dank und gute Fahrt mit AVIA. Für Auskünfte: Tel. 044 498 18 18 tankstellen@ahmeyer.ch Es bediente Sie Frau D.Kurtishi 3925Z 04.11.2019 20:08/1506/ 1K/ 11P/ 495871L,A. H. Meyer & Cie AG,CHE-102.337.830,04.11.2019,14.0,CHF
Shell (30)," Shell Kolbenacker P. Marra GmbH Glattalstrasse 56 8052 Zürich Obj.-Nr.: 0000001181 Tel. +41443014545 Beleg-Nr. 4398/012/00001 Datum/Uhrzeit: 25.09.19 16:56 Rechnung LIEFERANT: Shell (Switzerland) AG Baarermatte 6340 Baar/ZG CHE-105.833.545 MWST *000008 Bleifrei 95 19,98 CHF A * *S:03/1 12,11 1 1,650 CHF/1 * Total Shell 19,98 CHF MwSt A 7,70 % 1,43 CHF Gesamtbetrag 19,98 CHF Typ Netto Mwst Brutto A: 7,70% 18,55 1,43 19,98 Buchung Postcard Contactless XXXXXXXXXXXXXXX2344 25.09.2019 16:56 Trm-Id: 21406643 Trx. Seq-Cnt: 16252 Auth. Code: 1kbnuA Acq-Id: 00000000004 Total-EFT CHF: 19.98 Das 0. g. Datum entspricht dem Rechnungs- und Leistungsdatum. WIR WOLLEN WISSEN, WAS SIE VON UNS DENKEN Ihr Feedback ist uns wichtig. Beantworten Sie unsere kurze Umfrage auf My Shell www.shell.ch/customersurvey und erhalten Sie 5 Rp./1 Rabatt beim Tanken. (*) (**) *Unter den geltenden Geschäftsbeding. **Nur an teilnehmenden Shell Stationen in der Schweiz.",Shell (Switzerland) AG,CHE-105.833.545,25.09.2019,19.98,CHF
Ikea (10), R IKEA IKEA Spreitenbach Tel: : 0848 801 100 www.IKEA.ch MO-SA 09:00 - 21:00 Artikel 90091996 16795 POKAL Schnapsgl 2.95 0 Summe 2.95 Anzahl Artikel : 1 Bar 20.00 CHF Rückgeld Bar 17.05 CHF Steuer inklusivi CODE SATZ NETTO MwSt. 0 7.7 % 2.74 0.21 Kassierer: 2004983 RePe Datum Uhrzeit Filial Pos Transak 10.10.20 18:19:35 79 21 291 CHE-116.267.532 MWST 365 Tage Rückgaberecht AUSGENOMMEN: Artikel aus der Fundgrube Umtausch für Matratzen 90 Tage. Danke für deinen Einkauf bei IKEA Auf Wiedersehen. Wie zufrieden bist Du mit uns? www.ikea.ch/feedback 0 0790021029110102,IKEA Spreitenbach,CHE-116.267.532,10.10.2020,2.95,CHF
PekingGarden (3)," of pekinggarden CHINA RESTAURANT TAKE AWAY Schaf Fhauserstr. 58 8152 Glattbrugg Tel. 044 880 78 78 Fax. 044 880 11 88 CHE-114.339.474 MWST Rechnung 65236 29.12.2018 Tisch 39 19:15:48 2 Geb.Krevetten 7.50 15.00 1 Poulet knusprig 18.50 18.50 1 Rivella 5 di 5.00 5.00 2 Gebratener Reis 14.50 29.00 1 Reisnud. ""Hongk."" 16.50 16.50 1 Lychee Saft 4.00 4.00 1 Bier 2.5 d1 4.50 4.50 1 Cola 5 di 5.00 5.00 Rechnungsbetrag CHF 97.50 MWST NETTO STEUER BRUTTO 1 = 7.7 % 90.53 6.97 97.50 Es bediente Sie PG Glattbrugg www.peking-garcen.ch mail: glattbrugg@peking-garden.ch Rabattcode online: peking",pekinggarden CHINA RESTAURANT TAKE AWAY,CHE-114.339.474,29.12.2018,97.5,CHF
Da Paulo (185), RISTORANTE DA with PAULO CUCINA ITALIANA & STEAK HOUSE . Goldschlägiplatz 2 8952 Schlieren www.dapaulo.ch Tel: 044 730 21 21 Rechnung 12.04.2019 TISCH 68 21:59:54 2 Feldschl. 5dl 6.70 13.40 1 Aqua Pan. 11 11.20 11.20 1 San Pellegri 11 11.20 11.20 1 Cordonble Kalb 39.50 39.50 1 Cordonbleu Schwein 29.50 29.50 1 Passion Aperol 11.50 11.50 1 F1. TerraMagica 74.00 74.00 1 Kaffee Creme 4.60 4.60 1 Stange 3dl 4.70 4.70 2 1 dl Pinot Grigio 7.20 14.40 1 Gespr.Weiswein 8.50 8.50 2 Cor.Bleu Spargel 43.50 87.00 1 Kalbssnitzel Spargel 39.50 39.50 1 Entrecote Spargeln 40.50 40.50 2 Chardonnay 6.80 13.60 1 Martini Bianco 8.50 8.50 2 Grappa Tre Soli 17.50 35.00 1 Mista 9.50 9.50 1 Rucola 13.50 13.50 1 K1 Carpaccio 19.50 19.50 1 Kl.Antip Misto 19.50 19.50 1 Zuppa Pavese 9.50 9.50 Rechnungsbetrag Fr . 518.10 Eur 471.00 MWST NETTO STEUER BRUTTO 1=7.7% 481.06 37.04 518.10 Es bediente Sie Salvatore Vielen Dank und auf Wiedersehen bis zum nächsten mal..... CHE-292.794.521 MWST,RISTORANTE DA with PAULO CUCINA ITALIANA & STEAK HOUSE,CHE-292.794.521,12.04.2019,518.1,CHF
Da Paulo (158), RISTORANTE DA PAULO CUCINA ITALIANA & STEAK HOUSE Goldschlägiplatz 2 8952 Schlieren www.dapaulo.ch Tel: 044 730 21 21 Rechnung 7087 16.08.2019 TISCH 155 21:39:28 2 Feldschl. 5dl 6.70 13.40 1 GnoGorgonzola 22.50 22.50 1 Kl.RisPorcini 22.50 22.50 4 Coca Cola 5.30 21.20 2 Cola Zero 5.30 10.60 1 Aqua Pan. 5dl 6.30 6.30 1 Kaffee Creme 4.60 4.60 1 Tartufo 9.50 9.50 2 Stange 3dl 4.70 9.40 3 Gespr.Weisweir 8.50 25.50 1 1dl Papale 7.80 7.80 4 1 kugel 3.80 15.20 1 Pros. Spumante 9.50 9.50 3 Bruschetta 8.50 25.50 2 Mista 9.50 19.00 1 K1.SteakSalat 13.50 13.50 1 Rahm 1.50 1.50 Rechnungsbetrag Fr. 237.50 Eur 215.90 MWST NETTO STEUER BRUTTO 1=7.7% 220.52 16.98 237.50 Es bediente Sie Naki Vielen Dank und auf Wiedersehen bis zum nächsten mal..... CHE-292.794.521 MWST,RISTORANTE DA PAULO CUCINA ITALIANA & STEAK HOUSE,CHE-292.794.521,16.08.2019,237.5,CHF
Migros market (259), MIGROS GENOSSENSCHAFT MIGROS ZORICH FLORISSIMO DOBENDORF TEL. 044 801 66 77 UNSERE OEFFNUNGSZEITEN MO-SA: 08:00-20:00 CHF AKT Bio Krauter 4.90 1 Aktion 1.00- 1 TOTAL 3.90 BAR 5.00 ZURUECK 1.10 MWST-NUMMER: CHE-105.970.604 MWST GR MWST% TOTAL MWST 1 2.50 3.90 0.10 CUMULUS-NUMMER: 2099.317.932.119 ERHALTENE PUNKTE: 3.900 BESTEN DANK FÜR IHREN EINKAUF! 0120438807101700000390 ART 00001 TRANSAKTION: 04388 C BEDIEN. KNR KST. DATUM ZEIT 0000311 012 150054 07.06.2019 10:17,MIGROS GENOSSENSCHAFT,CHE-105.970.604,07.06.2019,3.9,CHF
Socar (63)," SOCAR migrolino SOCAR Dübendorf Ringstr. 17 8600 Duebendorf SOCAR Energy Switzerland GmbH,Zürich TEL 079/463'66'28 StNr: 150024 Kasse 3 Bed. 10 Dat. 02.06.2019 09:43 Beleg Nr. 4971 <08 BELEG KOPIE CARWASH - GOLD 18,00 4 95 BLEIFREI SAULEN NR 5 86,53 4 51,20 LITER* 1,690 CHF/LITER TOTAL CHF 104,53 Buchung VISA CREDIT contactless XXXXXXXXXXXX6689 02.06.2019 09:43:41 Trm-Id: 21401543 Act-Id: 806 AID: A0000000031010 Trx. Seq-Cnt: 24384526018 STAN: 205282 Aut-Id: 468600 PANEnc: F3100C3C18088A4F60F7E5A9775E3120 Total-EFT CHF 104.53 MWSTKL MWST% MWST + Netto = Brutto MWSt4 7,7% 7,47 97,06 104,53 RECHNUNG CHE-106.847.076 MWST INFO ZU CUMULUS CARD STATIONSNUMMER 0003 KUNDE 2099421316881 TRANSAKTIONSNUMMER 4610 Auf Wiedersehen Gute Fahrt Einen schönen Tag",SOCAR migrolino,CHE-106.847.076,02.06.2019,104.53,CHF
Socar (30)," SOCAR migrolino SOCAR Schlieren Badenerstr. 41 8952 Schlieren SOCAR Energy Switzerland GmbH,Zürich TEL 079/463'75'60 StNr: 100046 Kasse 2 Bed. 32 Dat. 29.05.2018 17:03 Beleg Nr. 8881 95 BLEIFREI SAULEN NR 6 70,01 4 40,94 LITER* 1,710 CHF/LITER TOTAL CHF 70,01 Buchung Maestro XXXXXXXXXXXXXXX5912 29.05.2018 17:03:50 Trm-Id: 21401556 Act-Id: 1957 AID: A0000000043060 Trx. Seq-Cnt: 20552331956 STAN: 135110 Aut-Id: MEK9D6 PANEnc: ED5A6A2AD9584EC5DA6DA12A0AB9DA4A Total-EFT CHF 70.01 MWSTKL MWST% MWST + Netto = Brutto MWSt4 7,7% 5,01 65,00 70,01 RECHNUNG CHE-106.847.076 MWST INFO ZU CUMULUS CARD STATIONSNUMMER 0002 KUNDE 2099423001693 TRANSAKTIONSNUMMER 4124 Auf Wiedersehen Gute Fahrt Einen schönen Tag",SOCAR Schlieren,CHE-106.847.076,29.05.2018,70.01,CHF
Coop market (92)," coop Für mich und dich. Wallisellen Richti-Shopping Artikel Menge Preis Aktion Total French Croissant 54G 3 1.25 3.75 0 Big Silserb.Gipfel 3 1.30 3.90 0 Schoggiweggli 72G 1 1.75 1.75 0 Semmeli 80G 2 0.80 1.60 0 Doppelbuerli 2St 180 2 1.50 3.00 0 Bio Buttergipf.rust 1 0.95 0.95 0 Bürli 90G 1 0.75 0.75 0 Berliner 2St 130G 1 2.20 2.20 0 MH Choco Croissant 3 1.80 5.40 0 Salami Rustico 0.076 4.00 4.00 0 Salami Milano 0.076 4.00 4.00 0 Orangen blond 2kg 1 4.60 4.60 0 Marlboro Red B-PT 1 8.80 8.80 1# TOTAL CHF 44.70 BAR 44.70 COOP GENOSSENSCHAFT, CHE-116.311.185 MWST GR MWST% TOTAL MWST 0 2.50 35.90 0.88 1 7.70 8.80 0.63 Anzahl gekaufter Artikel 21 SUPERCARD HR.: 2501******6557 ALTER PUNKTESTAND SALDO 6203 SUB-/TOTAL EXCL.* 44.70 44 SUPERPUNKTE AUS EINKAUF 44 NEVER PUNKTESTAND SALDO 6247 Erhalten physische Samelmarken Kappa Trophy 8 # ARTIKEL NUR PUNKTEBERECHTIGT / KEIN RABATT ES BEDIENTE SIE Frau Ferati Dankão für Ihre Ichauf 990002070781805200004470495 4 18.05.20 08:44 07078 00370942 002 0004954",COOP GENOSSENSCHAFT,CHE-116.311.185,18.05.2020,44.7,CHF
Post (15), DIEPOST' 8600 Dübendorf 1 09.04.2018 / 09:44 / S5 Bestätigung Quittung Post CH AG Wankdorfallee 4 3030 Bern UID: CHE-116.302.542 MWST CHF 100 Briefmarken CHF 1.00 100.00 Total CHF 100.00 Bargeld ein -100.00 Rückgeld 0.00 www.post.ch Kundendienst 0848 888 888 Besten Dank für Ihren Besuch,Post CH AG,CHE-116.302.542,09.04.2018,100.0,CHF
Da Paulo (21), RISTORANTE DA MARATHON PAULO CUCINA ITALIANA & STEAK HOUSE Goldschlägiplatz 2 8952 Schlieren www.dapaulo.ch Tel: 044 730 21 21 Rechnung 7740 06.09.2019 TISCH 73 22:48:25 1 Aqua Pan. 5dl 6.30 6.30 1 Aqua Pan. 11 11.20 11.20 1 Fegato Vitello 33.50 33.50 2 Cordonble Kalb 39.50 79.00 4 Grappa Barolo 10.50 42.00 4 Espresso 4.60 18.40 1 Kaffee Creme 4.60 4.60 1 Papale fl. 52.00 52.00 2 Souffle 11.50 23.00 2 K1.Caprese 14.50 29.00 1 Rucola 13.50 13.50 1 Calzone 21.50 21.50 Rechnungsbetrag Fr. 334.00 Eur 303.60 MWST NETTO STEUER BRUTTO 1=7.7% 310.12 23.88 334.00 Es bediente Sie Oliviero Vielen Dank und auf Wiedersehen bis zum nächsten mal..... CHE-292.794.521 MWST,RISTORANTE DA MARATHON PAULO CUCINA ITALIANA & STEAK HOUSE,CHE-292.794.521,06.09.2019,334.0,CHF
Migros market (49), MIGROS GENOSSENSCHAFT MIGROS ZÜRICH TAKE AWAY GLATT TEL. 044 839 20 50 --- UNSERE OEFFNUNGSZEITEN MO-SA: 09:00-20:00 CHF Baguette weiss 2 X 2.20 4.40 1 SEMMELI 5 X 1.10 5.50 1 TOTAL 9.90 BAR 9.90 MWST-NUMMER: CHE-105.970.604 MWST GR MWST% TOTAL MWST 1 2.50 9.90 0.24 CUMULUS-NUMMER: 2099.555.613.481 ERHALTENE PUNKTE: 9.900 BESTEN DANK FUR IHREN EINKAUF! 0930926113085700000990 VERKAEUFER: 0000037 Dürr Fathia ART 00007 TRANSAKTION: 09261 CFGM* BEDIEN. KNR KST. DATUM ZEIT 0000893 093 150564 13.02.2020 08:57,MIGROS GENOSSENSCHAFT,CHE-105.970.604,13.02.2020,9.9,CHF
Migros market (8), MIGROL Migrol Service Feldstrasse 6 8105 Regensdorf Tel. 044 884 17 30 RECHNUNG 839811# * TP07 ZP21 52.87 Liter * * EINZELPREIS 1.750 CHF/Liter * * SequenzNr 131499 * * Diesel 92.52 D * Marlboro Gold 0. Box 8.60 C SUMME CHF 101.12 * EFT 111 - Visa 101.12 Buchung VISA CREDIT contactless XXXXXXXXXXXX0878 2018-12-22 09:46:08 Trm-Id: 21404130 Trx.Seq-Cnt: 71332 AID: A0000000031010 Auth.Cd: 812579 Summe CHF 101.12 Netto MwSt Brutto 7.70% 7.99 0.61 8.60 C 7.70% 85.91 6.61 92.52 D CHE-348.172.144 MWST (C) Migrol Service S&D Martin GmbH Sonja Martin Feldstrasse 6 8105 Regensdorf CHE-105.969.802 MWST (D) Migrol AG Badenerstrasse 569 8048 Zürich Tel. 044 495 11 11 Die mit ~ gekennzeichneten Produkte werden temperaturkompensiert bei 15°C abgegeben Besten Dank und gute Fahrt Es bediente Sie Ihr migrolino Team 1 3220Z 22.12.2018 09:46/ 95F/ 2K/ 11P/ 73439L,Migrol Service S&D Martin GmbH,CHE-348.172.144,22.12.2018,101.12,CHF
Coop market (200)," coop Für mich und dich. Wallisellen Richti-Shopping Artikel Henge Preis Aktion Total Bio Buttergipf.rust 1 0.95 0.95 0 Semmeli 80G 2 0.80 1.60 0 Doppelbuerli 2St 180 2 1.50 3.00 0 Big Silserb.Gipfel 6 1.30 7.80 0 Schoggiweggli 72G 1 1.75 1.75 0 Berliner 2St 130G 1 2.20 2.20 0 Mortadella Bologna 2 3.00 6.00 0 Marlboro Red B-PT 1 8.80 8.80 1# Küchensieb 1 9.95 4.95 4.95 1 L TOTAL CHF 37.05 BAR 37.05 COOP GENOSSENSCHAFT, CHE-116.311.185 MWST GR MWST% TOTAL MWST 0 2.50 23.30 0.57 1 7.70 13.75 0.98 Sie sparen 5.00 Anzahl gekaufter Artikel 17 SUPERCARD HR.: ******6557 ALTER PUNKTESTANI SALDO 6673 SUB-/TOTAL EXCL. * 37.05 37 SUPERPUNKTE AUS EINKAUF 37 NEVER PUNKTESTAND SALDO 6710 Erhalten physische Sammelmarken Kappa Trophy 3 # ARTIKEL NUR PUNKTEBERECHTIGT / KEIN RABATI ES BEDIENTE SIE Frau Stanojevic Dankão für Ihre Ichauf 9 9 0 0 0 2 0 4 3 28 03062000037 05 4 9 5 4 03.06.20 08:45 04328 00412306 002 0004954",COOP GENOSSENSCHAFT,CHE-116.311.185,03.06.2020,37.05,CHF
